id,source_name,app_id,user_agent,browser_ip,referring_site,landing_site,total_price,created_at,financial_status
101063,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",98.42.199.171,https://www.instagram.com/,/products/x,89.00,2026-04-06T23:19:00Z,paid
101064,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.87.92,https://www.instagram.com/,/products/x,24.00,2026-04-06T08:28:00Z,paid
101065,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",100.34.99.6,https://www.tiktok.com/,/products/x,24.00,2026-04-06T14:38:00Z,paid
101066,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.11.238,,/products/x,89.00,2026-04-06T16:12:00Z,paid
101067,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.34.65,https://www.instagram.com/,/products/x,36.00,2026-04-06T01:23:00Z,paid
101068,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.150.243,,/products/x,36.00,2026-04-06T00:14:00Z,paid
101069,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.219.104,https://www.google.com/,/products/x,28.00,2026-04-06T14:47:00Z,paid
101070,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",174.56.10.146,https://www.tiktok.com/,/products/x,50.00,2026-04-06T22:08:00Z,paid
101071,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.189.119,https://www.bing.com/,/products/x,89.00,2026-04-06T23:22:00Z,paid
101072,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.179.108,,/products/x,50.00,2026-04-06T22:35:00Z,paid
101073,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.172.163,https://www.google.com/,/products/x,189.00,2026-04-06T01:57:00Z,paid
101074,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.42.162,https://www.bing.com/,/products/x,54.00,2026-04-06T01:49:00Z,partially_refunded
101075,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.229.151,,/products/x,28.00,2026-04-06T23:09:00Z,paid
101076,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.90.20,,/products/x,54.00,2026-04-06T14:07:00Z,paid
101077,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",174.56.26.66,https://www.bing.com/,/products/x,89.00,2026-04-06T16:00:00Z,paid
101078,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.94.109,https://www.bing.com/,/products/x,36.00,2026-04-06T18:03:00Z,paid
101079,web,580111,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0 Safari/537.36",3.5.141.56,,/products/x,28.00,2026-04-06T14:45:00Z,paid
101080,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.175.63,https://www.tiktok.com/,/products/x,189.00,2026-04-06T06:40:00Z,paid
101081,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.187.26,https://www.instagram.com/,/products/x,89.00,2026-04-06T03:29:00Z,paid
101082,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.98.150,,/products/x,89.00,2026-04-06T12:22:00Z,paid
101083,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.8.208,,/products/x,24.00,2026-04-06T13:46:00Z,paid
101084,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.112.177,,/products/x,189.00,2026-04-06T04:45:00Z,paid
101085,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.148.145,,/products/x,28.00,2026-04-06T19:58:00Z,paid
101086,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.13.144,,/products/x,189.00,2026-04-06T17:46:00Z,paid
101087,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.77.51,,/products/x,36.00,2026-04-06T19:55:00Z,paid
101088,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.194.208,,/products/x,89.00,2026-04-06T06:01:00Z,refunded
101089,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",100.34.90.155,,/products/x,89.00,2026-04-06T05:48:00Z,paid
101090,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.91.122,https://www.tiktok.com/,/products/x,89.00,2026-04-06T06:44:00Z,paid
101091,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.129.211,https://www.bing.com/,/products/x,28.00,2026-04-06T11:03:00Z,voided
101092,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",71.198.138.202,,/products/x,36.00,2026-04-07T08:14:00Z,paid
101093,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.131.38,https://www.tiktok.com/,/products/x,36.00,2026-04-07T21:50:00Z,paid
101094,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",174.56.235.12,https://www.instagram.com/,/products/x,89.00,2026-04-07T06:21:00Z,paid
101095,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.131.42,,/products/x,36.00,2026-04-07T21:54:00Z,paid
101096,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.116.101,https://www.google.com/,/products/x,36.00,2026-04-07T08:13:00Z,paid
101097,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.55.103,https://www.bing.com/,/products/x,36.00,2026-04-07T23:00:00Z,paid
101098,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.87.65,,/products/x,28.00,2026-04-07T11:02:00Z,paid
101099,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.70.90,https://www.bing.com/,/products/x,89.00,2026-04-07T06:21:00Z,paid
101100,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.124.15,https://www.bing.com/,/products/x,28.00,2026-04-07T08:18:00Z,paid
101101,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.116.161,https://www.tiktok.com/,/products/x,28.00,2026-04-07T18:05:00Z,refunded
101102,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.0.119,,/products/x,50.00,2026-04-07T14:01:00Z,paid
101103,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.141.210,https://www.bing.com/,/products/x,89.00,2026-04-07T13:21:00Z,paid
101104,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.0.22,https://www.instagram.com/,/products/x,54.00,2026-04-07T17:18:00Z,paid
101105,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.167.7,,/products/x,89.00,2026-04-07T17:34:00Z,paid
101106,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.45.101,https://www.tiktok.com/,/products/x,89.00,2026-04-07T08:09:00Z,paid
101107,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.64.10,https://www.bing.com/,/products/x,28.00,2026-04-07T09:08:00Z,paid
101108,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.78.22,,/products/x,89.00,2026-04-07T13:20:00Z,paid
101109,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.162.146,https://www.google.com/,/products/x,36.00,2026-04-07T16:10:00Z,paid
101110,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.184.26,,/products/x,89.00,2026-04-07T09:15:00Z,paid
101111,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.42.27,,/products/x,24.00,2026-04-07T03:12:00Z,paid
101112,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.82.240,https://www.bing.com/,/products/x,89.00,2026-04-07T02:41:00Z,refunded
101113,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",71.198.242.207,https://www.bing.com/,/products/x,28.00,2026-04-07T07:47:00Z,paid
101114,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.39.197,https://www.tiktok.com/,/products/x,89.00,2026-04-07T06:24:00Z,paid
101115,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.236.128,https://www.instagram.com/,/products/x,28.00,2026-04-07T12:19:00Z,paid
101116,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",174.56.29.249,https://www.google.com/,/products/x,89.00,2026-04-07T12:33:00Z,paid
101117,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.142.74,,/products/x,189.00,2026-04-07T21:50:00Z,paid
101118,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.228.239,https://www.instagram.com/,/products/x,189.00,2026-04-07T20:58:00Z,paid
101119,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.116.4,https://www.bing.com/,/products/x,89.00,2026-04-07T02:54:00Z,paid
101120,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.218.156,,/products/x,54.00,2026-04-07T19:24:00Z,paid
101121,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.125.98,https://www.perplexity.ai/,/products/x,24.00,2026-04-07T00:50:00Z,paid
101122,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.117.47,https://www.bing.com/,/products/x,189.00,2026-04-07T15:15:00Z,paid
101123,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",98.42.254.122,https://www.bing.com/,/products/x,36.00,2026-04-07T00:15:00Z,paid
101124,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.235.93,,/products/x,54.00,2026-04-07T06:34:00Z,paid
101125,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.87.217,https://www.tiktok.com/,/products/x,54.00,2026-04-07T13:00:00Z,voided
101126,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.154.3,https://www.bing.com/,/products/x,18.00,2026-04-07T00:12:00Z,paid
101127,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.60.147,https://www.tiktok.com/,/products/x,24.00,2026-04-07T05:35:00Z,paid
101128,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.134.185,https://www.bing.com/,/products/x,89.00,2026-04-07T06:32:00Z,paid
101129,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.193.106,https://www.bing.com/,/products/x,24.00,2026-04-07T17:26:00Z,paid
101130,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.169.55,https://www.tiktok.com/,/products/x,24.00,2026-04-07T09:51:00Z,paid
101131,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",73.92.122.241,https://www.instagram.com/,/products/x,189.00,2026-04-07T08:48:00Z,paid
101132,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.105.149,https://www.bing.com/,/products/x,36.00,2026-04-07T11:41:00Z,paid
101133,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.38.52,https://www.bing.com/,/products/x,89.00,2026-04-07T05:51:00Z,paid
101134,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.113.86,https://www.instagram.com/,/products/x,189.00,2026-04-07T18:22:00Z,paid
101135,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.238.139,https://www.tiktok.com/,/products/x,18.00,2026-04-07T19:38:00Z,paid
101136,chatgpt,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",174.56.76.119,,/products/x,28.00,2026-04-07T19:01:00Z,paid
101137,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",174.56.42.221,https://www.bing.com/,/products/x,189.00,2026-04-07T06:06:00Z,paid
101138,web,580111,"Mozilla/5.0 (compatible; ChatGPT-User/1.0; +https://openai.com/bot)",96.230.163.56,,/products/x,89.00,2026-04-07T17:16:00Z,paid
101139,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.185.210,https://www.google.com/,/products/x,18.00,2026-04-07T15:17:00Z,paid
101140,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.111.102,,/products/x,28.00,2026-04-07T19:06:00Z,paid
101141,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",73.92.134.46,,/products/x,189.00,2026-04-08T14:11:00Z,paid
101142,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.227.81,,/products/x,24.00,2026-04-08T23:08:00Z,paid
101143,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",71.198.106.21,https://www.instagram.com/,/products/x,28.00,2026-04-08T23:16:00Z,paid
101144,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.103.226,,/products/x,89.00,2026-04-08T21:16:00Z,paid
101145,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.92.10,https://www.instagram.com/,/products/x,28.00,2026-04-08T03:32:00Z,paid
101146,web,580111,"Mozilla/5.0 (compatible; Claude-User/1.0; +https://anthropic.com)",100.34.6.62,,/products/x,28.00,2026-04-08T04:10:00Z,paid
101147,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.47.240,https://www.instagram.com/,/products/x,89.00,2026-04-08T01:27:00Z,paid
101148,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.21.199,,/products/x,36.00,2026-04-08T02:32:00Z,paid
101149,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",71.198.31.173,https://www.bing.com/,/products/x,89.00,2026-04-08T02:23:00Z,paid
101150,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.24.146,,/products/x,28.00,2026-04-08T09:10:00Z,paid
101151,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.38.58,https://www.tiktok.com/,/products/x,189.00,2026-04-08T06:27:00Z,paid
101152,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.157.6,,/products/x,18.00,2026-04-08T02:48:00Z,paid
101153,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.203.237,https://www.bing.com/,/products/x,54.00,2026-04-08T22:20:00Z,paid
101154,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",73.92.41.192,https://www.google.com/,/products/x,189.00,2026-04-08T22:48:00Z,paid
101155,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.191.13,https://www.bing.com/,/products/x,28.00,2026-04-08T19:31:00Z,paid
101156,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.78.134,https://www.tiktok.com/,/products/x,89.00,2026-04-08T12:51:00Z,paid
101157,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.209.31,https://www.google.com/,/products/x,36.00,2026-04-08T15:23:00Z,refunded
101158,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.205.239,https://www.tiktok.com/,/products/x,36.00,2026-04-08T08:28:00Z,paid
101159,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.206.34,https://www.google.com/,/products/x,54.00,2026-04-08T03:10:00Z,paid
101160,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.63.128,https://www.google.com/,/products/x,28.00,2026-04-08T16:45:00Z,paid
101161,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.76.200,https://www.bing.com/,/products/x,50.00,2026-04-08T17:25:00Z,paid
101162,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.206.39,https://www.google.com/,/products/x,89.00,2026-04-08T08:35:00Z,paid
101163,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.102.67,,/products/x,36.00,2026-04-08T07:04:00Z,paid
101164,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.124.39,https://www.instagram.com/,/products/x,89.00,2026-04-08T21:27:00Z,paid
101165,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",96.230.33.105,https://www.bing.com/,/products/x,18.00,2026-04-08T10:59:00Z,partially_refunded
101166,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.62.25,,/products/x,24.00,2026-04-08T13:01:00Z,paid
101167,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.45.11,https://www.instagram.com/,/products/x,24.00,2026-04-08T19:23:00Z,paid
101168,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",98.42.240.86,,/products/x,50.00,2026-04-08T01:06:00Z,paid
101169,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",174.56.137.226,,/products/x,24.00,2026-04-08T12:55:00Z,paid
101170,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.142.22,https://www.bing.com/,/products/x,36.00,2026-04-08T02:13:00Z,paid
101171,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.95.166,,/products/x,89.00,2026-04-08T03:24:00Z,paid
